MinTemp,MaxTemp,Precipitation,ReferenceET,Date
16.85,31.14,0.02,4.980881446166817,1999-05-10
17.04,31.99,0.14,5.403750212986038,1999-05-11
16.99,31.64,0.0,5.8071963038227095,1999-05-12
18.41,36.46,0.0,7.822200833388159,1999-05-13
19.21,32.02,0.0,6.8661347993075985,1999-05-14
17.92,31.65,0.0,5.521710388080238,1999-05-15
18.35,29.67,0.0,5.579652154630852,1999-05-16
18.6,34.26,0.0,7.624576756926814,1999-05-17
17.27,26.03,0.0,5.307845795132967,1999-05-18
16.23,21.78,0.11,2.988188205562868,1999-05-19
15.42,23.0,0.0,5.878361556854656,1999-05-20
13.0,23.7,0.01,5.482698333816688,1999-05-21
14.6,21.4,0.97,4.724441150065718,1999-05-22
15.31,23.12,0.59,4.872449124327174,1999-05-23
13.94,25.58,0.0,5.009014849949808,1999-05-24
13.64,29.16,0.1,6.4188191335387295,1999-05-25
15.72,30.03,0.0,6.3059895744359755,1999-05-26
15.99,30.71,0.0,6.724385727326585,1999-05-27
16.46,30.51,0.0,7.195351127770681,1999-05-28
18.62,27.94,0.01,6.231294073536119,1999-05-29
18.39,33.44,0.0,8.3527360346047,1999-05-30
20.18,37.27,0.0,7.3742651424074595,1999-05-31
22.88,39.41,0.0,7.5879411996408335,1999-06-01
22.66,38.54,0.0,7.209881533238166,1999-06-02
22.46,37.8,0.02,7.404447642567619,1999-06-03
23.85,36.25,0.09,6.725464664114052,1999-06-04
20.45,29.77,0.06,5.575827310835241,1999-06-05
20.21,36.78,0.14,5.92919795232536,1999-06-06
21.25,35.85,0.6,7.388543538188241,1999-06-07
20.26,29.4,2.0,6.152443581596845,1999-06-08
19.86,27.66,0.08,5.890331819062582,1999-06-09
19.98,33.31,0.87,7.39399637331979,1999-06-10
19.27,28.57,0.24,6.626387260051002,1999-06-11
19.17,28.69,0.0,6.542669733024264,1999-06-12
18.63,29.73,0.02,5.91440293049458,1999-06-13
17.78,29.34,0.0,6.2448254349561925,1999-06-14
18.58,28.09,0.17,6.099295104790294,1999-06-15
17.42,27.61,0.0,6.55462148473029,1999-06-16
16.76,28.79,0.0,6.539113337278489,1999-06-17
17.24,34.02,0.27,6.521251864236829,1999-06-18
20.54,28.98,3.69,4.806316990272228,1999-06-19
18.97,28.02,1.84,7.305805743494926,1999-06-20
19.04,27.54,0.0,7.203431753695947,1999-06-21
16.58,26.45,0.0,6.874709825525196,1999-06-22
15.69,32.97,0.0,7.44141680276334,1999-06-23
19.53,34.7,0.5,7.380809040555971,1999-06-24
19.42,31.01,0.0,7.132947555622232,1999-06-25
18.13,33.36,0.0,8.070848916285433,1999-06-26
20.95,36.44,0.01,8.019017880508157,1999-06-27
20.61,31.61,0.0,7.160314510992397,1999-06-28
19.81,32.57,0.0,6.521090086976533,1999-06-29
19.6,30.62,0.0,7.398021982420859,1999-06-30
19.84,30.72,0.0,7.689560853447451,1999-07-01
18.55,31.19,0.0,6.772284082555234,1999-07-02
19.91,36.83,0.0,8.499439767097169,1999-07-03
21.89,36.49,0.0,9.550198765300888,1999-07-04
21.93,39.22,0.0,9.958487202387671,1999-07-05
23.43,35.72,0.0,7.6884580215027105,1999-07-06
21.9,31.7,0.0,7.481146665357153,1999-07-07
20.62,28.25,0.01,7.20071719478056,1999-07-08
20.35,30.08,0.93,6.959562021885058,1999-07-09
19.43,30.93,0.03,6.541292880123241,1999-07-10
20.78,35.04,0.23,8.023606027562296,1999-07-11
22.84,41.32,0.0,9.320129362713805,1999-07-12
24.2,37.89,2.93,7.99270875744509,1999-07-13
22.39,29.75,0.01,6.958353018691661,1999-07-14
21.08,30.7,0.0,7.4691275964886,1999-07-15
21.02,31.58,0.0,7.878059805770271,1999-07-16
20.49,30.73,0.0,6.61185808620979,1999-07-17
21.33,32.28,0.01,6.591103545484769,1999-07-18
21.01,34.09,3.43,7.757618314629899,1999-07-19
23.9,33.75,6.98,6.347661020649785,1999-07-20
23.58,32.29,7.48,6.012544232855409,1999-07-21
21.4,32.74,0.0,6.387829856705431,1999-07-22
21.19,30.69,0.01,7.026995814021256,1999-07-23
20.95,28.16,6.31,6.353381081199865,1999-07-24
20.25,28.6,0.03,6.508198471769585,1999-07-25
19.47,30.07,0.0,6.464812680365376,1999-07-26
18.98,33.08,0.0,7.002574322209997,1999-07-27
22.24,30.55,0.0,6.842261504671282,1999-07-28
21.33,30.09,0.0,6.699508443497093,1999-07-29
20.66,31.57,0.0,6.493661027120683,1999-07-30
20.81,30.89,0.0,6.020921632137644,1999-07-31
23.23,34.08,1.55,6.6251205549497625,1999-08-01
21.85,31.63,0.0,6.038980643740067,1999-08-02
21.24,33.75,0.0,6.7165057083191355,1999-08-03
22.31,38.38,2.46,7.279189432989682,1999-08-04
24.66,36.94,0.6,6.792249604138456,1999-08-05
24.85,40.94,0.0,9.255034710921406,1999-08-06
27.01,42.33,0.0,8.417621375723709,1999-08-07
28.32,39.78,0.0,9.001715858380804,1999-08-08
27.23,45.88,0.0,9.380766451479962,1999-08-09
26.02,37.82,0.0,8.8315166317948,1999-08-10
24.14,32.77,0.01,7.331400925763654,1999-08-11
23.19,30.38,1.05,5.703542972727188,1999-08-12
23.95,26.86,2.41,3.227884980836201,1999-08-13
22.56,32.12,0.05,6.322981032993801,1999-08-14
22.57,33.15,0.0,6.281808241926059,1999-08-15
23.04,39.55,0.03,8.74552865038759,1999-08-16
25.9,36.95,0.01,7.06859413530753,1999-08-17
23.94,38.07,0.06,6.663035139117075,1999-08-18
25.57,43.37,0.0,10.07570911525261,1999-08-19
26.28,41.24,0.0,10.39903310059515,1999-08-20
24.19,37.84,0.0,6.230417991120891,1999-08-21
24.73,35.85,0.0,7.0308601816034395,1999-08-22
22.44,35.63,0.0,6.483713978824662,1999-08-23
23.36,36.2,0.0,6.267513524504849,1999-08-24
24.26,37.93,0.0,7.430669544533167,1999-08-25
24.01,40.03,0.0,8.251356929973463,1999-08-26
25.54,34.95,0.05,6.430532730060125,1999-08-27
25.76,36.08,0.1,6.148910272544226,1999-08-28
23.52,37.11,0.05,5.700771059694816,1999-08-29
24.11,31.55,0.37,6.915446755808612,1999-08-30
22.69,30.13,0.0,6.427086059438617,1999-08-31
21.49,32.55,0.0,6.0298945227176866,1999-09-01
21.55,32.51,0.0,6.259170756142945,1999-09-02
22.82,33.55,0.23,5.367929111450584,1999-09-03
23.93,34.16,4.15,5.8473917803240525,1999-09-04
22.34,32.14,3.84,4.8310145956287505,1999-09-05
24.17,36.55,4.4,6.186216444256372,1999-09-06
24.34,34.62,3.05,5.678128329991414,1999-09-07
22.75,28.6,3.32,4.271218878850317,1999-09-08
22.43,29.1,4.89,4.73715718116368,1999-09-09
21.27,28.99,1.77,4.6674096805240834,1999-09-10
20.96,28.2,1.94,4.336564836564479,1999-09-11
20.36,27.56,4.49,3.8665918858844375,1999-09-12
20.02,29.69,0.36,4.783139021585076,1999-09-13
21.76,33.4,0.78,6.16344400800492,1999-09-14
22.04,35.64,0.22,6.510412830600722,1999-09-15
21.83,29.04,0.01,6.0768193974997775,1999-09-16
20.67,28.84,0.0,5.263304497464668,1999-09-17
20.53,30.89,0.02,4.868587169778141,1999-09-18
21.38,33.68,0.01,5.912226508128972,1999-09-19
23.05,32.24,0.71,5.0859108081003415,1999-09-20
21.63,28.22,0.01,5.4227266686393625,1999-09-21
19.42,32.2,0.0,5.245464385389682,1999-09-22
20.9,34.4,0.01,5.865196476569772,1999-09-23
21.03,35.9,0.0,6.196710351114863,1999-09-24
20.54,37.09,0.0,7.300180391856097,1999-09-25
20.85,31.15,0.01,4.7173259551839495,1999-09-26
21.71,33.09,0.05,4.686161199571558,1999-09-27
22.09,30.57,0.34,5.483846444241296,1999-09-28
20.29,28.83,0.0,4.820645450419193,1999-09-29
17.88,33.08,0.01,5.088734330215384,1999-09-30
20.92,26.72,0.21,5.151467419811025,1999-10-01
19.28,29.34,0.0,4.858299458118351,1999-10-02
18.39,33.76,0.0,5.623107284107723,1999-10-03
20.36,26.52,3.0,4.582224642885714,1999-10-04
18.23,23.81,0.08,4.082376903508971,1999-10-05
17.41,23.73,0.04,2.4156119349864817,1999-10-06
17.63,24.06,0.2,3.3736991607047577,1999-10-07
17.68,23.99,5.49,2.9056467129775685,1999-10-08
16.15,23.29,0.17,2.236457393758485,1999-10-09
15.31,24.73,0.05,3.292374642006552,1999-10-10
17.56,26.36,0.09,3.40140109805161,1999-10-11
14.73,27.34,0.0,3.622338399529909,1999-10-12
17.13,28.78,0.0,3.7639154981061598,1999-10-13
20.05,31.04,0.07,3.509967983944696,1999-10-14
19.42,25.69,2.71,2.7520041709026475,1999-10-15
18.53,24.32,3.63,2.437922805006773,1999-10-16
17.52,24.88,5.41,2.2930211364436954,1999-10-17
18.25,29.76,0.18,4.192733892124963,1999-10-18
18.84,25.72,0.0,4.095592984704114,1999-10-19
18.09,26.66,0.19,3.519484266251129,1999-10-20
18.34,26.32,0.03,4.0115781211554395,1999-10-21
16.9,27.93,0.0,3.819871117335719,1999-10-22
16.62,28.74,0.0,4.089107069655963,1999-10-23
17.46,31.82,0.0,4.821015906291137,1999-10-24
17.69,34.37,0.0,7.238886543680545,1999-10-25
19.96,36.38,0.0,7.348445275217832,1999-10-26
20.33,36.83,0.0,5.4185365498438065,1999-10-27
19.27,31.53,0.0,3.576895666299066,1999-10-28
18.69,28.1,0.0,2.782908855478852,1999-10-29
17.0,29.83,0.0,3.598715798797877,1999-10-30
17.58,26.53,0.0,2.897428441584131,1999-10-31
16.45,25.79,0.0,2.509766106111196,1999-11-01
15.06,28.89,0.0,3.4754638109522555,1999-11-02
16.99,26.73,3.31,2.8876104372484117,1999-11-03
15.75,24.2,8.58,2.1524547303942017,1999-11-04
14.81,21.15,1.12,2.0319546222991827,1999-11-05
14.76,23.2,2.55,3.1136762425527875,1999-11-06
15.43,17.59,10.77,3.607867829504771,1999-11-07
15.8,20.42,5.67,3.3023669274869385,1999-11-08
13.34,20.29,0.0,3.2001452014351917,1999-11-09
12.66,18.78,0.94,2.0510800971055745,1999-11-10
12.2,20.72,0.15,2.371991003488801,1999-11-11
14.18,21.64,5.6,1.7154367736993565,1999-11-12
15.54,23.79,7.07,2.2774166235659243,1999-11-13
14.19,21.46,0.02,2.05086369862603,1999-11-14
13.08,19.92,0.94,1.655969666585844,1999-11-15
14.29,20.42,0.06,2.365702654983225,1999-11-16
11.59,21.32,1.23,2.3574884223953534,1999-11-17
12.17,16.87,0.2,2.25155553571009,1999-11-18
9.89,18.84,0.58,2.613051937489257,1999-11-19
10.75,20.99,0.77,3.1046130362533457,1999-11-20
10.05,17.28,2.32,2.9157182300436846,1999-11-21
7.4,13.57,13.55,2.1356640105521874,1999-11-22
10.06,14.42,0.6,2.671573616976027,1999-11-23
11.4,16.48,2.72,1.8903095188706296,1999-11-24
10.5,15.73,0.2,1.6819186548808585,1999-11-25
10.0,18.08,0.07,1.6022017472920291,1999-11-26
10.94,16.22,27.75,1.2272897273460246,1999-11-27
13.87,16.75,43.6,0.6900599182198189,1999-11-28
13.87,18.32,16.44,0.9424807712483217,1999-11-29
12.91,18.51,2.67,1.0757463296381171,1999-11-30
13.69,17.19,1.39,1.068172837609199,1999-12-01
12.07,17.95,1.0,1.2926605473757327,1999-12-02
11.07,17.56,0.0,1.5318983760076055,1999-12-03
7.06,20.28,0.0,1.7486159687569136,1999-12-04
10.07,15.07,4.89,1.3262941330655353,1999-12-05
10.35,13.16,4.03,2.217561472647325,1999-12-06
8.59,14.1,0.0,1.9301116890558163,1999-12-07
7.16,15.14,0.0,1.3719360851351505,1999-12-08
4.28,16.89,0.01,1.6974831077972676,1999-12-09
7.42,15.12,1.9,1.70246453676364,1999-12-10
9.89,14.39,5.19,1.7008869204756194,1999-12-11
12.45,16.44,0.31,1.8521282812380295,1999-12-12
10.54,17.51,0.31,1.8616182506307986,1999-12-13
8.44,19.15,0.0,1.8907813751081253,1999-12-14
11.59,19.58,0.0,2.300997316086166,1999-12-15
9.06,13.12,3.73,0.8547895336105729,1999-12-16
8.9,14.05,0.2,1.1129812466292028,1999-12-17
11.91,18.13,0.7,1.5420748192980032,1999-12-18
8.58,16.39,0.72,1.5130745862767054,1999-12-19
7.26,16.19,8.46,2.3488158191954516,1999-12-20
8.33,12.06,0.4,2.8447041474136676,1999-12-21
7.34,12.26,0.0,2.5237144600588604,1999-12-22
5.56,12.67,0.0,1.595091359326678,1999-12-23
3.39,12.6,0.0,1.0537365090038628,1999-12-24
4.48,13.19,0.02,1.123514710135499,1999-12-25
6.94,17.6,0.0,1.9170604711652646,1999-12-26
8.7,17.79,0.01,1.6017094670946597,1999-12-27
11.17,17.42,0.87,2.6846538695334896,1999-12-28
10.01,14.64,0.09,1.6175264697520149,1999-12-29
8.35,11.36,1.59,1.4532631625344647,1999-12-30
7.28,11.8,0.28,1.9718535600052125,1999-12-31
6.38,10.71,2.05,0.9583915731617898,2000-01-01
5.97,13.42,0.01,1.3404340859054769,2000-01-02
6.22,13.32,0.04,1.3670992393012602,2000-01-03
7.68,14.31,0.02,1.4207782746433795,2000-01-04
6.6,14.79,0.0,1.2821923291762876,2000-01-05
9.2,13.95,0.03,1.1252772912339504,2000-01-06
7.66,14.54,0.18,1.0739962425569751,2000-01-07
8.18,14.95,0.05,1.2189633206002122,2000-01-08
5.87,14.91,0.0,1.0033887635604495,2000-01-09
6.77,13.78,0.21,1.1749010438254461,2000-01-10
8.56,14.53,0.12,1.1945961164273575,2000-01-11
7.03,12.49,1.62,0.9904105184194191,2000-01-12
5.61,10.91,0.97,0.8930734245077476,2000-01-13
7.44,12.03,0.13,1.2872812349542722,2000-01-14
3.05,15.15,0.0,1.4797113782215374,2000-01-15
5.19,15.7,0.0,1.5148324216559457,2000-01-16
6.82,12.45,2.6,1.1742975933235447,2000-01-17
7.67,12.25,0.5,1.4403051763217718,2000-01-18
9.35,13.79,2.82,1.393589915152887,2000-01-19
6.56,12.89,0.0,2.1960793992248853,2000-01-20
6.14,12.98,0.04,1.7685834939002603,2000-01-21
7.94,13.18,0.08,1.5929508440803966,2000-01-22
8.52,12.86,1.21,1.8594570500584084,2000-01-23
6.8,10.95,1.04,1.6163933859167192,2000-01-24
5.09,11.95,0.34,1.2661406013653607,2000-01-25
5.78,14.53,0.01,1.358252233519385,2000-01-26
6.75,14.9,0.0,1.3314273412969606,2000-01-27
4.86,16.35,0.0,1.6254190182983057,2000-01-28
7.0,16.27,0.0,1.9430960153210721,2000-01-29
9.1,15.69,0.05,2.1230882669924593,2000-01-30
8.32,15.83,0.09,1.6197197159529182,2000-01-31
6.12,19.69,0.0,1.8550087416840797,2000-02-01
6.62,19.7,0.0,2.372293071293779,2000-02-02
11.11,17.26,0.79,1.871675225767443,2000-02-03
8.71,16.39,1.2,1.7813009226584584,2000-02-04
7.47,15.03,0.0,1.9089503992789223,2000-02-05
6.99,15.59,0.0,1.574237548577196,2000-02-06
5.25,15.77,0.0,1.7113652985898837,2000-02-07
8.2,14.74,0.08,1.474154955829302,2000-02-08
11.25,17.62,0.02,2.7708526708497945,2000-02-09
10.57,13.58,1.34,3.2631741256522164,2000-02-10
9.13,14.92,0.0,2.874022753854208,2000-02-11
7.9,16.04,1.4,1.8121977185219866,2000-02-12
8.74,14.07,0.28,2.122669888110642,2000-02-13
8.91,15.31,0.54,2.0733579322930726,2000-02-14
8.69,16.63,0.22,2.0135005372769483,2000-02-15
8.52,18.63,0.11,2.8088071285130516,2000-02-16
10.52,14.49,6.31,2.3782799440393716,2000-02-17
9.48,14.46,1.26,2.8379636871352485,2000-02-18
6.59,18.8,0.0,2.8528292796233092,2000-02-19
9.58,15.82,0.27,2.6149761173050727,2000-02-20
8.07,15.12,0.0,2.6168003960930366,2000-02-21
6.29,15.17,0.06,2.145690155226884,2000-02-22
7.66,12.43,1.45,1.5188740728557493,2000-02-23
6.74,12.86,0.2,1.8180533159043688,2000-02-24
6.74,15.74,0.03,2.169840992125972,2000-02-25
4.48,17.64,0.0,2.2401821447721253,2000-02-26
7.11,19.51,0.0,2.397739977555894,2000-02-27
7.8,18.77,0.21,2.3390428900490168,2000-02-28
8.75,19.01,0.02,2.5033194960859313,2000-02-29
7.27,21.87,0.01,3.3933722921040053,2000-03-01
10.0,14.78,0.13,3.0742551370998576,2000-03-02
8.03,15.74,0.0,2.86581219526824,2000-03-03
4.21,20.23,0.0,3.0995649933793272,2000-03-04
7.88,17.53,0.0,3.0484079694505146,2000-03-05
6.92,17.97,0.0,2.500431446072848,2000-03-06
8.22,21.92,0.01,3.337936581348326,2000-03-07
8.69,17.3,0.01,2.3942436551954533,2000-03-08
8.71,17.29,0.01,2.531145190357388,2000-03-09
8.56,20.52,0.0,3.421256278022466,2000-03-10
9.38,20.66,0.0,3.5341045848697648,2000-03-11
8.87,23.11,0.0,3.714023229280062,2000-03-12
8.83,23.22,0.07,3.310064183098975,2000-03-13
11.51,18.67,0.07,2.2260304028747178,2000-03-14
9.96,17.86,0.35,2.043069721940858,2000-03-15
9.43,16.13,2.13,2.066710466663669,2000-03-16
8.38,18.79,0.01,3.341562215397272,2000-03-17
10.12,17.7,0.67,2.999880625595124,2000-03-18
9.99,17.15,2.74,2.278926702561417,2000-03-19
9.89,16.92,9.61,2.516896783678559,2000-03-20
8.74,20.08,0.35,3.1797165410159742,2000-03-21
9.08,19.54,0.0,3.0721610416052116,2000-03-22
9.18,23.06,0.07,3.672390638961161,2000-03-23
10.75,24.52,0.17,3.8856074952628537,2000-03-24
11.62,18.94,0.43,2.1547059210239206,2000-03-25
10.54,19.14,0.62,2.638473903156266,2000-03-26
9.03,20.47,0.06,3.556758686688767,2000-03-27
9.77,26.71,0.0,5.044628097600126,2000-03-28
11.42,19.33,0.01,3.48158152873126,2000-03-29
9.35,24.41,0.01,3.977894275493509,2000-03-30
11.95,27.19,1.87,4.686788058851778,2000-03-31
11.07,20.92,0.0,3.9679876984982987,2000-04-01
10.93,25.12,0.14,5.390903631093613,2000-04-02
12.34,21.96,0.0,4.243571248713996,2000-04-03
11.96,25.4,2.1,4.829522533400051,2000-04-04
11.76,20.63,0.1,4.854690405881668,2000-04-05
10.14,20.62,0.0,4.5267376604332,2000-04-06
9.38,19.65,0.0,3.621085169174862,2000-04-07
8.97,20.2,1.43,3.275478073155815,2000-04-08
12.73,19.85,4.16,2.4612172643891475,2000-04-09
12.78,24.68,0.37,3.8479590258034553,2000-04-10
11.85,22.88,6.97,3.609877205062308,2000-04-11
9.88,20.5,0.07,4.0752103866682265,2000-04-12
10.55,28.17,0.0,5.34353121075489,2000-04-13
13.63,29.07,0.0,5.798952651958579,2000-04-14
12.12,22.52,0.0,4.351039142944019,2000-04-15
11.59,29.51,0.01,6.811237422131848,2000-04-16
12.46,19.24,6.5,3.7222327737519287,2000-04-17
13.74,20.14,0.04,5.747445112754178,2000-04-18
11.74,19.68,1.23,4.133974185534363,2000-04-19
11.83,21.02,0.03,5.0381909674379735,2000-04-20
12.38,23.45,0.0,4.502988051348099,2000-04-21
12.04,28.55,0.0,5.57730876641716,2000-04-22
13.46,24.64,0.0,5.720297018205276,2000-04-23
12.12,22.44,0.0,5.262881106899867,2000-04-24
10.81,25.62,0.0,5.280263504905824,2000-04-25
13.26,31.35,0.0,6.85993487760347,2000-04-26
14.53,28.47,0.54,5.072929564166368,2000-04-27
14.13,20.48,0.28,4.2879445061670864,2000-04-28
12.12,21.41,0.07,4.734775625881149,2000-04-29
10.46,24.11,0.0,4.875951966296226,2000-04-30
11.44,23.17,0.01,4.350403048406416,2000-05-01
13.51,23.46,0.0,4.49895867774923,2000-05-02
13.36,26.0,0.06,4.84827886421525,2000-05-03
13.41,26.8,0.0,5.489701426405319,2000-05-04
14.7,31.09,0.0,7.815746572210748,2000-05-05
15.6,28.53,0.52,5.974022183465703,2000-05-06
17.27,28.32,1.09,4.969791876868012,2000-05-07
16.78,30.51,0.08,6.323642715197281,2000-05-08
17.25,30.84,0.97,6.335447593407944,2000-05-09
17.29,32.62,0.24,6.751629259921235,2000-05-10
17.36,28.33,3.48,4.218607385821789,2000-05-11
17.29,28.18,0.38,5.245426448197265,2000-05-12
17.02,29.65,0.01,4.724932551126552,2000-05-13
16.71,27.1,2.11,4.457678324420236,2000-05-14
15.65,26.58,0.13,5.026242361575323,2000-05-15
15.8,27.46,0.0,5.2906067648370865,2000-05-16
16.17,30.09,1.23,6.283172592598348,2000-05-17
17.74,29.66,6.23,5.7362229000934715,2000-05-18
15.56,26.64,0.0,5.503727899946121,2000-05-19
15.45,27.83,0.0,5.518567375329677,2000-05-20
18.39,33.16,0.05,5.1007710947819564,2000-05-21
19.53,29.03,0.03,4.712466507319418,2000-05-22
18.3,26.15,0.0,4.33891429873987,2000-05-23
18.49,28.53,1.78,5.3916252625315035,2000-05-24
19.02,26.06,17.61,2.9546710185789995,2000-05-25
18.29,23.89,16.15,2.6232359209220752,2000-05-26
16.8,22.42,0.78,3.820937240803994,2000-05-27
16.25,26.28,0.19,4.944165980135221,2000-05-28
15.8,27.5,0.0,5.742607202998429,2000-05-29
17.99,28.01,0.0,6.534235898913397,2000-05-30
17.45,29.66,0.0,6.374418967724054,2000-05-31
18.02,28.55,0.0,6.342441495833419,2000-06-01
17.82,27.55,0.0,5.423970999649982,2000-06-02
16.31,30.88,0.0,6.9478888158615755,2000-06-03
17.67,30.54,0.0,7.570824086999011,2000-06-04
17.2,32.66,0.0,7.987274475278139,2000-06-05
18.88,29.2,4.04,5.900943266064754,2000-06-06
17.59,24.26,4.68,5.44477436999722,2000-06-07
17.48,23.34,16.65,3.3701964945046425,2000-06-08
16.71,28.67,0.06,6.1002999289857325,2000-06-09
17.4,30.6,0.59,6.920942327605431,2000-06-10
17.36,24.15,0.18,5.697142401345024,2000-06-11
16.23,25.67,0.59,5.212067293233134,2000-06-12
16.15,26.68,1.0,5.106867058726776,2000-06-13
17.22,26.57,0.09,4.905264545739355,2000-06-14
17.43,24.96,4.37,4.941974018559522,2000-06-15
17.06,26.7,0.19,5.7357722534538205,2000-06-16
18.23,29.0,0.0,6.243997922364874,2000-06-17
17.97,28.79,0.0,6.552652423009467,2000-06-18
16.78,29.06,0.46,6.244934903277159,2000-06-19
19.48,29.72,0.13,7.341371021576862,2000-06-20
19.09,31.94,0.05,7.785525050655883,2000-06-21
19.88,33.43,0.06,6.985764770585784,2000-06-22
20.35,34.61,1.27,6.5638007836561805,2000-06-23
20.35,30.66,0.03,6.740355357261919,2000-06-24
19.13,30.2,0.0,7.094704725031928,2000-06-25
18.36,30.45,0.0,6.828828398535452,2000-06-26
18.94,32.62,0.0,6.683521911788331,2000-06-27
21.0,36.38,0.0,7.228203491578996,2000-06-28
21.32,31.51,0.0,7.6839586509952635,2000-06-29
20.11,31.91,0.0,6.955050292148607,2000-06-30
20.25,37.84,0.0,9.02124339860043,2000-07-01
22.79,40.09,0.0,11.515309268834018,2000-07-02
24.28,41.62,0.0,12.285701946947148,2000-07-03
25.17,41.12,0.0,9.773077172042562,2000-07-04
23.23,38.49,0.0,7.897009230233582,2000-07-05
23.28,41.89,0.0,9.618188520377013,2000-07-06
25.32,45.15,0.0,8.58484041390126,2000-07-07
23.3,35.65,0.03,9.672332377963762,2000-07-08
20.78,29.05,0.0,8.022575034699555,2000-07-09
20.07,38.66,0.0,8.646407103042467,2000-07-10
22.31,31.79,0.02,7.637521923304874,2000-07-11
20.28,28.67,0.0,8.07950645392261,2000-07-12
19.34,26.91,0.0,7.50666079779388,2000-07-13
18.83,27.94,0.0,6.741885468693048,2000-07-14
19.46,29.71,0.0,7.043531442265417,2000-07-15
19.96,29.23,0.0,6.767904888479268,2000-07-16
20.4,35.52,0.0,7.9622572756314804,2000-07-17
22.23,31.59,0.0,6.3383601749373595,2000-07-18
20.6,30.89,0.0,6.725145244343981,2000-07-19
20.03,33.49,0.0,6.7883895096961835,2000-07-20
21.47,33.07,0.0,6.940521430111086,2000-07-21
19.53,32.85,0.0,7.390957296378218,2000-07-22
20.74,35.51,0.0,9.772560519290533,2000-07-23
21.2,37.21,0.0,10.377932329444098,2000-07-24
22.38,37.47,0.0,8.816649232554083,2000-07-25
24.3,38.04,0.0,8.732544291403336,2000-07-26
22.99,37.47,0.0,7.0900818546459625,2000-07-27
22.3,36.04,0.01,7.584841681075391,2000-07-28
22.34,31.05,0.01,8.61149634800777,2000-07-29
21.21,30.02,0.0,7.92357652042932,2000-07-30
20.0,30.25,0.0,6.644774402460367,2000-07-31
19.74,31.56,0.0,6.357101206599179,2000-08-01
19.4,34.32,0.0,7.388649369723785,2000-08-02
20.23,35.4,0.0,8.637920626457587,2000-08-03
21.85,35.85,0.08,8.551559737888484,2000-08-04
22.36,29.41,0.19,7.288059830929603,2000-08-05
21.79,29.1,0.01,7.374709461425424,2000-08-06
21.36,29.07,0.0,7.030714686856309,2000-08-07
19.43,30.41,0.0,6.227726415524237,2000-08-08
20.93,32.61,0.05,6.243956496965252,2000-08-09
20.37,31.48,0.0,6.339917226187558,2000-08-10
19.99,32.55,0.0,6.364117109466558,2000-08-11
20.79,36.42,0.0,7.152460752240941,2000-08-12
22.56,36.07,0.01,7.14203027238863,2000-08-13
22.71,30.39,0.0,6.345428881081622,2000-08-14
22.27,31.27,0.0,6.721867535157022,2000-08-15
21.73,31.85,0.0,6.333425260277404,2000-08-16
20.72,34.13,0.0,6.24810473724386,2000-08-17
20.5,37.22,0.0,8.537667168382114,2000-08-18
23.42,41.32,0.0,8.6028033594598,2000-08-19
24.48,38.53,0.0,7.169120086641317,2000-08-20
22.86,39.3,0.0,7.181989444981831,2000-08-21
25.2,41.16,0.0,7.617651026716898,2000-08-22
23.25,40.58,0.02,6.836902478541719,2000-08-23
24.91,38.81,0.0,6.584008133262034,2000-08-24
26.38,41.73,0.0,7.4702038202259375,2000-08-25
27.15,42.56,0.0,6.791711512624123,2000-08-26
24.99,39.12,0.04,7.797762362396516,2000-08-27
23.39,33.17,0.02,6.429283715060121,2000-08-28
21.82,33.93,0.0,6.10315510777916,2000-08-29
22.05,40.15,0.45,8.298400654973502,2000-08-30
25.68,41.9,0.34,9.498073791509668,2000-08-31
23.91,33.06,0.64,6.7404034011410525,2000-09-01
23.22,33.8,0.01,5.55179596114035,2000-09-02
22.96,29.74,0.42,6.485195289904369,2000-09-03
21.26,30.45,0.77,6.033273884562679,2000-09-04
20.84,27.81,0.01,6.190898426617756,2000-09-05
20.09,27.98,0.57,4.977270733837314,2000-09-06
19.07,28.49,0.0,4.892148247849708,2000-09-07
22.23,26.68,4.22,5.98014997068134,2000-09-08
21.7,25.19,4.89,5.027299218358265,2000-09-09
20.56,27.36,2.98,5.0319956400387085,2000-09-10
19.98,29.08,0.0,4.70328872369867,2000-09-11
18.83,30.24,0.0,4.827047545219497,2000-09-12
20.56,31.54,2.5,4.718970193582368,2000-09-13
21.65,30.69,2.43,4.410952398493106,2000-09-14
19.91,31.11,0.01,4.518701442946097,2000-09-15
19.58,34.58,0.0,5.024843665017051,2000-09-16
21.01,36.16,0.0,5.729181914749519,2000-09-17
22.03,36.36,0.0,5.767316350584805,2000-09-18
22.33,39.71,0.0,8.967427309029647,2000-09-19
22.14,37.9,0.0,8.790443996911621,2000-09-20
19.99,27.1,0.0,5.779998969845543,2000-09-21
18.48,26.81,0.0,4.721762644408206,2000-09-22
17.24,29.63,0.0,4.9019264446831885,2000-09-23
19.57,30.15,0.96,4.146093758407552,2000-09-24
19.84,24.93,7.18,2.9809509832178676,2000-09-25
18.75,26.92,0.0,3.942300694615512,2000-09-26
17.5,25.45,0.0,3.5689066644997545,2000-09-27
18.7,29.43,1.9,4.434745705519491,2000-09-28
19.33,30.68,2.77,5.117999043883895,2000-09-29
18.95,26.73,2.31,3.61265458155962,2000-09-30
18.26,25.3,0.41,3.8064289346159064,2000-10-01
