MinTemp,MaxTemp,Precipitation,ReferenceET,Date
27.5,39.59,0.1,7.888336311858559,2009-05-24
28.3,42.16,0.01,7.963668326756647,2009-05-25
27.67,38.18,1.48,8.800613900944848,2009-05-26
28.1,39.39,2.9,7.863098713120347,2009-05-27
27.87,39.0,0.0,7.719145252584782,2009-05-28
28.18,41.1,0.01,8.090712921698241,2009-05-29
28.35,40.12,1.86,9.032281519581698,2009-05-30
28.36,41.51,0.19,8.446357668399354,2009-05-31
28.32,43.24,0.0,8.11725943861515,2009-06-01
26.84,42.84,0.13,7.476536343621035,2009-06-02
27.78,41.76,0.58,9.454522277876555,2009-06-03
29.26,36.75,0.7,7.979741295985544,2009-06-04
28.96,37.94,1.93,8.040513214129716,2009-06-05
27.4,35.87,0.95,7.681815099257027,2009-06-06
27.23,39.75,0.19,8.117721822883274,2009-06-07
29.77,43.12,0.02,9.255348090017028,2009-06-08
28.63,42.43,0.21,10.725775426012614,2009-06-09
27.47,39.72,0.77,8.680014508769535,2009-06-10
27.04,38.11,1.79,8.451202018885613,2009-06-11
27.61,35.01,9.48,4.456010462434523,2009-06-12
25.52,35.81,2.89,6.448068741963809,2009-06-13
27.34,38.46,1.33,8.065864386691347,2009-06-14
26.55,38.4,4.91,8.652809162850215,2009-06-15
26.79,35.24,5.01,7.793452730570643,2009-06-16
25.72,37.09,3.26,6.914456450878201,2009-06-17
25.98,37.3,5.48,6.874881671264537,2009-06-18
27.37,37.89,5.7,8.362626386426044,2009-06-19
26.08,33.27,1.16,6.345951710358299,2009-06-20
25.83,30.85,2.75,4.432144804926085,2009-06-21
24.2,32.79,3.23,5.056587587408826,2009-06-22
25.53,39.87,0.25,7.844549978700038,2009-06-23
25.27,39.58,2.16,9.44143600099883,2009-06-24
26.9,38.41,0.77,8.310782527455649,2009-06-25
26.08,34.25,3.47,5.51517335187241,2009-06-26
24.9,36.79,0.03,7.645265129933402,2009-06-27
25.86,37.05,1.61,8.04519108615706,2009-06-28
26.3,35.78,1.27,7.381996896805433,2009-06-29
26.18,34.61,5.04,7.341560824402156,2009-06-30
25.91,33.59,3.75,5.666071479673118,2009-07-01
24.5,36.81,1.51,6.970058284887891,2009-07-02
25.02,38.47,2.64,7.037351073132307,2009-07-03
26.32,37.78,7.8,7.559252970973983,2009-07-04
26.46,34.59,3.47,6.6659604229196034,2009-07-05
24.94,34.92,2.18,6.563035456673177,2009-07-06
26.07,33.48,4.73,6.617007631988733,2009-07-07
25.66,33.48,3.08,5.849777667760703,2009-07-08
25.97,33.44,6.19,6.374681129997553,2009-07-09
25.27,35.91,2.23,6.768940821666817,2009-07-10
25.09,34.52,3.91,5.990672166734516,2009-07-11
24.94,36.55,1.93,7.009048104568341,2009-07-12
25.35,37.09,2.57,7.000064165666073,2009-07-13
26.28,33.66,1.71,6.480208129283343,2009-07-14
24.6,32.72,1.9,6.34005809396615,2009-07-15
24.61,36.03,0.96,6.690784246782939,2009-07-16
25.93,36.56,5.24,6.142748969774086,2009-07-17
26.05,31.56,2.06,6.275322993853402,2009-07-18
24.02,34.06,2.17,5.798192536195039,2009-07-19
25.19,36.3,3.87,6.817813754237821,2009-07-20
25.58,37.59,2.62,8.023358496507218,2009-07-21
25.68,37.81,1.15,8.42910084988931,2009-07-22
24.49,36.16,1.99,5.822146215669668,2009-07-23
25.79,37.6,4.04,7.524304935781658,2009-07-24
25.81,32.93,6.63,6.535155426910327,2009-07-25
24.91,34.42,5.81,6.021212817872992,2009-07-26
24.69,31.62,16.46,3.4262978050175668,2009-07-27
23.6,30.89,6.27,4.664458449068447,2009-07-28
23.51,32.76,5.67,5.561064331522991,2009-07-29
24.3,33.71,8.45,5.929477167307568,2009-07-30
24.66,30.02,16.17,4.963390780853728,2009-07-31
23.56,31.62,4.86,5.39455984215442,2009-08-01
23.22,33.58,3.64,5.1349855993728575,2009-08-02
24.99,31.3,9.31,5.164772103811071,2009-08-03
24.54,30.49,3.44,4.876987252267728,2009-08-04
23.74,32.57,4.51,5.4988740947582935,2009-08-05
23.95,31.66,3.41,5.385467815327201,2009-08-06
23.76,32.91,3.09,5.345248220791083,2009-08-07
24.02,31.86,3.95,5.686711377295781,2009-08-08
23.9,34.03,7.7,6.207140885593185,2009-08-09
24.3,29.13,6.55,3.0666817200930625,2009-08-10
22.17,34.08,2.37,5.691449195872142,2009-08-11
23.98,33.54,2.66,3.604051309170464,2009-08-12
23.72,32.57,7.53,5.613313273504037,2009-08-13
23.46,29.63,7.44,5.0445964226904945,2009-08-14
22.65,31.71,15.61,5.144208150059658,2009-08-15
24.05,28.61,13.31,2.5680076262545803,2009-08-16
22.36,30.58,8.41,4.827464754409281,2009-08-17
23.03,31.96,6.08,4.9688482708650055,2009-08-18
23.48,30.25,7.02,4.864023151399592,2009-08-19
23.01,32.65,1.48,3.355042100795905,2009-08-20
23.31,33.13,4.28,5.173845710015753,2009-08-21
24.77,32.35,11.81,5.01363190872333,2009-08-22
24.18,32.48,5.02,5.00205944992543,2009-08-23
23.38,31.21,2.23,4.910223106367142,2009-08-24
23.75,30.68,9.81,4.652299311734757,2009-08-25
23.53,29.63,3.24,3.0541625887686212,2009-08-26
22.63,33.16,0.69,5.257591704858738,2009-08-27
23.9,33.01,2.18,5.5615901246699435,2009-08-28
23.76,28.66,10.84,3.460467992966717,2009-08-29
23.01,30.82,2.01,4.548309863906069,2009-08-30
23.0,29.86,13.47,3.8804646512229,2009-08-31
23.68,29.67,9.6,3.5602746652616513,2009-09-01
22.76,30.71,9.95,4.722112058728046,2009-09-02
23.29,30.73,0.96,3.749389030088482,2009-09-03
22.41,33.12,0.55,5.2311937437893254,2009-09-04
23.1,34.14,0.97,4.379499583833432,2009-09-05
23.82,29.04,1.82,4.440720112941395,2009-09-06
22.73,30.93,0.84,5.065787162885244,2009-09-07
23.07,34.19,1.29,5.77924392521739,2009-09-08
24.37,34.27,3.63,5.4685006445521935,2009-09-09
24.64,31.1,2.47,4.947654407976501,2009-09-10
24.54,30.99,0.85,4.010093224244125,2009-09-11
24.26,31.84,2.49,5.1911207113614255,2009-09-12
23.99,31.6,3.84,4.880773785264,2009-09-13
21.81,34.53,0.74,5.757007863060285,2009-09-14
23.61,32.55,1.12,4.389407316258009,2009-09-15
23.93,32.68,0.98,5.370433593983946,2009-09-16
22.76,34.57,1.78,5.406696663220335,2009-09-17
23.39,35.11,2.05,5.427052104483988,2009-09-18
24.89,33.77,5.53,5.1746172192460715,2009-09-19
24.51,30.17,1.97,3.631523180907166,2009-09-20
22.55,33.37,2.31,5.2489688212537,2009-09-21
23.33,33.76,1.18,5.436456845579595,2009-09-22
23.77,36.27,0.73,6.324600343282779,2009-09-23
23.62,34.66,1.47,5.837183017727357,2009-09-24
24.54,32.07,2.46,5.473116001163364,2009-09-25
23.78,34.84,1.45,6.186156881753515,2009-09-26
23.72,34.2,0.99,6.140136104726473,2009-09-27
24.31,32.71,0.16,5.494933565555103,2009-09-28
24.14,36.15,0.75,6.23500109295917,2009-09-29
23.99,35.24,0.66,5.815119469079785,2009-09-30
23.91,36.33,0.43,5.9247556720925445,2009-10-01
24.07,37.27,0.43,6.031419081648243,2009-10-02
23.29,37.93,0.1,6.0008718299892285,2009-10-03
23.47,38.5,0.12,6.839810604717066,2009-10-04
24.58,37.16,0.04,6.212758638056443,2009-10-05
24.14,37.19,0.28,6.060787865643179,2009-10-06
23.81,38.07,0.13,6.477485111280537,2009-10-07
25.02,35.36,1.28,6.502113364228222,2009-10-08
24.58,35.25,0.4,6.22317149460888,2009-10-09
23.63,37.19,1.69,6.421574447306129,2009-10-10
24.13,37.23,1.12,6.960789785519475,2009-10-11
25.15,36.94,1.16,6.064044941260672,2009-10-12
25.05,36.14,3.45,6.0970149553666655,2009-10-13
23.81,35.56,6.15,5.433152403567774,2009-10-14
24.8,31.63,0.48,4.68637602758761,2009-10-15
24.49,35.92,5.06,5.850623855769015,2009-10-16
23.63,37.38,2.33,6.477472817172753,2009-10-17
24.5,36.36,0.47,6.88765254031202,2009-10-18
24.0,36.84,0.36,7.466659530825003,2009-10-19
24.16,35.22,1.13,6.340337674112827,2009-10-20
24.51,31.29,0.08,3.961186290687304,2009-10-21
23.54,34.12,1.4,5.84717758172864,2009-10-22
23.73,35.15,0.19,4.791612720726252,2009-10-23
24.1,37.24,0.12,5.9550590607150555,2009-10-24
24.99,33.05,0.21,5.729940038853703,2009-10-25
23.69,36.24,0.14,6.1998904910870944,2009-10-26
24.51,34.9,0.42,6.486729506800452,2009-10-27
22.86,35.83,2.48,5.913284743532228,2009-10-28
23.99,33.68,3.02,5.357295258096084,2009-10-29
24.04,32.44,3.3,4.310170187383802,2009-10-30
23.92,33.26,1.99,5.398375883916676,2009-10-31
22.54,35.76,0.0,6.510363377517215,2009-11-01
21.6,35.21,0.0,6.732149103816529,2009-11-02
20.21,33.38,0.0,5.973014012656828,2009-11-03
21.22,37.46,0.0,6.431576557737249,2009-11-04
20.99,37.18,0.0,5.050716844050647,2009-11-05
23.24,38.12,0.0,5.119502645164749,2009-11-06
22.62,38.46,0.0,5.757380929159643,2009-11-07
22.28,38.07,0.0,5.453102871823208,2009-11-08
23.1,36.78,0.01,6.265486896853199,2009-11-09
23.82,35.3,0.01,5.917752612197276,2009-11-10
21.99,38.15,0.0,7.080478371705921,2009-11-11
20.82,38.2,0.0,6.742959736445229,2009-11-12
20.7,37.98,0.0,6.965809915011455,2009-11-13
20.95,37.9,0.03,5.285427408908123,2009-11-14
22.8,36.21,0.06,5.9384207506401605,2009-11-15
20.65,32.73,0.0,6.078832287659448,2009-11-16
18.4,32.73,0.0,7.262296071101424,2009-11-17
18.21,31.62,0.0,6.83679301687529,2009-11-18
16.82,32.25,0.0,6.857679433241656,2009-11-19
15.55,33.22,0.0,7.281837169045179,2009-11-20
17.48,33.25,0.0,7.643478741870461,2009-11-21
16.42,33.52,0.0,6.726855214827197,2009-11-22
16.07,33.81,0.0,6.290456970918303,2009-11-23
18.56,35.07,0.0,7.256248436211901,2009-11-24
18.44,34.27,0.0,7.623381910628996,2009-11-25
17.54,33.69,0.0,6.879650941794259,2009-11-26
16.77,33.62,0.0,6.6326784113145365,2009-11-27
16.56,32.9,0.0,6.850611697673463,2009-11-28
16.03,32.6,0.0,6.8707375034905676,2009-11-29
16.45,32.81,0.0,6.885463544834722,2009-11-30
16.1,33.2,0.0,7.253117666223765,2009-12-01
15.6,33.27,0.0,7.670930888812181,2009-12-02
15.32,33.65,0.0,7.5957835836130725,2009-12-03
14.85,33.43,0.0,7.592681588749874,2009-12-04
14.78,34.0,0.0,7.227351444576323,2009-12-05
15.85,33.84,0.0,7.33442040288981,2009-12-06
15.72,34.07,0.0,7.5986681944057795,2009-12-07
15.58,34.15,0.0,7.196452678639019,2009-12-08
16.34,33.37,0.0,7.0362314806458786,2009-12-09
16.68,33.39,0.0,6.798473331910695,2009-12-10
17.84,33.88,0.0,6.596114720413928,2009-12-11
19.19,34.63,0.0,6.052467494511905,2009-12-12
19.12,34.05,0.0,5.062581183152688,2009-12-13
21.55,35.34,0.0,4.235217647117797,2009-12-14
22.06,35.35,0.0,7.069953402771229,2009-12-15
20.63,35.81,0.0,7.627851800689506,2009-12-16
20.5,32.48,0.0,6.89277726623392,2009-12-17
20.08,36.31,0.0,7.810459175292334,2009-12-18
17.59,35.4,0.0,7.157844294085832,2009-12-19
17.2,36.08,0.0,6.522412843949979,2009-12-20
16.96,36.05,0.0,7.0883976635961154,2009-12-21
16.95,36.01,0.0,6.937893921461111,2009-12-22
16.56,35.7,0.0,8.2553038621454,2009-12-23
16.61,34.07,0.0,7.834858952840702,2009-12-24
15.52,34.37,0.0,7.56893828386277,2009-12-25
14.73,33.68,0.0,7.528748745592306,2009-12-26
14.63,34.05,0.0,7.397262909926851,2009-12-27
15.48,34.45,0.0,7.7988872460889,2009-12-28
15.47,34.08,0.0,8.401940864942734,2009-12-29
15.25,33.07,0.0,8.182821052261156,2009-12-30
15.95,33.02,0.0,7.923183855375517,2009-12-31
14.36,32.4,0.0,7.309357792834401,2010-01-01
14.11,33.17,0.0,7.862466451843788,2010-01-02
13.12,32.67,0.0,8.008211024979778,2010-01-03
13.16,32.33,0.0,7.343645686579406,2010-01-04
13.5,32.41,0.0,6.9088651431545935,2010-01-05
14.7,33.37,0.0,6.056728169509994,2010-01-06
15.07,34.25,0.0,5.643342340402362,2010-01-07
15.53,34.34,0.0,6.211813342733936,2010-01-08
16.63,34.22,0.0,7.095296633504338,2010-01-09
15.21,34.28,0.0,7.350319058615425,2010-01-10
15.78,34.64,0.0,7.82925864501867,2010-01-11
16.32,34.75,0.0,8.481368785128488,2010-01-12
15.85,35.26,0.0,7.928521553700273,2010-01-13
15.74,34.77,0.0,7.117537617797687,2010-01-14
15.89,35.08,0.0,7.205972447383694,2010-01-15
15.63,34.85,0.0,7.864043081453597,2010-01-16
15.38,33.65,0.0,8.666371181917667,2010-01-17
13.91,31.26,0.0,8.417725929465911,2010-01-18
12.3,30.69,0.0,8.163587691689486,2010-01-19
12.56,31.83,0.0,8.488399643949943,2010-01-20
13.76,33.1,0.0,8.408287214723124,2010-01-21
13.41,33.14,0.0,7.966680861846065,2010-01-22
14.42,33.73,0.0,7.730950320143308,2010-01-23
15.92,34.35,0.0,7.12332989751601,2010-01-24
18.41,35.3,0.0,5.8564706213087865,2010-01-25
21.28,35.91,0.0,7.197614606854658,2010-01-26
19.8,36.53,0.0,7.663258310686859,2010-01-27
19.33,37.96,0.0,8.011381080108324,2010-01-28
22.05,34.53,0.0,8.642963944757176,2010-01-29
18.93,35.42,0.0,8.926145086055028,2010-01-30
17.0,34.97,0.0,8.53551759574315,2010-01-31
16.74,34.78,0.0,9.294177987196955,2010-02-01
17.09,35.87,0.0,9.9130602019199,2010-02-02
18.94,35.86,0.0,8.651364542347128,2010-02-03
18.62,36.57,0.0,9.933856452253538,2010-02-04
19.4,35.66,0.0,9.436960570824306,2010-02-05
18.27,32.53,0.0,8.651750936839314,2010-02-06
17.07,33.55,0.0,8.268109574414245,2010-02-07
15.6,34.06,0.0,8.071685885201864,2010-02-08
15.3,35.12,0.0,6.6335716018577955,2010-02-09
17.23,36.61,0.0,6.289404951493592,2010-02-10
19.03,36.93,0.0,6.7121745570682965,2010-02-11
20.11,37.67,0.0,5.2940054287211415,2010-02-12
21.47,37.41,0.0,5.667273995564242,2010-02-13
24.75,38.39,0.0,6.925389308555378,2010-02-14
22.52,39.66,0.0,6.913040156229999,2010-02-15
24.49,39.21,0.0,5.847686035257066,2010-02-16
22.89,39.96,0.0,9.323613716723552,2010-02-17
23.34,40.47,0.0,9.739648566891592,2010-02-18
22.36,40.85,0.0,8.505173555520809,2010-02-19
23.99,41.83,0.0,8.043595150520634,2010-02-20
24.51,41.91,0.0,9.242463309591763,2010-02-21
22.22,42.04,0.0,10.531460531102159,2010-02-22
20.9,41.5,0.0,9.43654990552622,2010-02-23
21.67,41.67,0.0,10.224424637526582,2010-02-24
21.51,40.76,0.0,10.13424532627891,2010-02-25
20.95,40.55,0.0,9.231399537244375,2010-02-26
22.33,40.53,0.0,9.776009209384988,2010-02-27
22.16,39.82,0.0,10.446171314256187,2010-02-28
20.55,38.95,0.0,9.910119361709347,2010-03-01
20.94,39.36,0.0,9.262185734301898,2010-03-02
21.03,39.39,0.0,9.526924771999894,2010-03-03
21.16,38.94,0.0,10.064558319583194,2010-03-04
20.38,39.01,0.0,8.703913751008555,2010-03-05
22.47,37.86,0.0,7.359121795241993,2010-03-06
23.12,40.74,0.0,6.935333494914134,2010-03-07
24.72,39.76,0.0,4.867705973106909,2010-03-08
23.43,39.72,0.0,7.063113366741198,2010-03-09
23.17,39.25,0.0,7.017951930015634,2010-03-10
24.23,40.32,0.0,6.434149274876086,2010-03-11
25.09,39.32,0.0,6.992466065394033,2010-03-12
25.37,41.39,0.0,7.829136650127079,2010-03-13
24.42,39.92,0.0,7.157257743413488,2010-03-14
22.86,40.42,0.0,6.980352292373583,2010-03-15
24.88,40.21,0.0,5.660267154992556,2010-03-16
24.25,41.05,0.0,8.343910610703153,2010-03-17
23.81,40.37,0.01,8.058027090325536,2010-03-18
26.86,39.63,0.0,11.862212024442115,2010-03-19
25.2,37.01,0.0,11.130558385457983,2010-03-20
21.37,36.13,0.0,10.231671292809647,2010-03-21
19.74,35.77,0.0,9.512336168427847,2010-03-22
18.48,36.52,0.0,9.821077257355176,2010-03-23
18.4,37.47,0.0,10.599481499672677,2010-03-24
17.38,37.75,0.0,9.872529105924826,2010-03-25
19.32,38.5,0.0,10.633520476605138,2010-03-26
20.51,38.26,0.0,11.090306210507237,2010-03-27
21.02,38.51,0.0,10.69195725731075,2010-03-28
20.22,38.73,0.0,10.680385702701372,2010-03-29
21.24,38.73,0.0,11.091004605803095,2010-03-30
20.97,39.69,0.0,10.305343106258123,2010-03-31
21.46,40.15,0.0,9.513916346103256,2010-04-01
21.72,41.34,0.0,10.190386453975385,2010-04-02
22.34,41.37,0.0,9.577102008932446,2010-04-03
22.87,39.82,0.0,8.446286613931083,2010-04-04
25.38,40.1,0.0,6.727207662251531,2010-04-05
25.75,41.34,0.0,6.425158351101425,2010-04-06
28.59,40.41,0.0,10.015608272377092,2010-04-07
24.88,39.42,0.0,8.493582636432325,2010-04-08
25.34,40.82,0.0,10.627859060781496,2010-04-09
23.12,41.28,0.0,8.151905162791405,2010-04-10
24.13,41.27,0.0,6.849373194809039,2010-04-11
27.36,42.67,0.0,7.152259958416917,2010-04-12
28.78,43.57,1.36,7.557325899353887,2010-04-13
27.56,41.8,1.77,8.976176755016883,2010-04-14
28.95,42.23,0.0,8.041670758310229,2010-04-15
30.37,43.07,0.04,9.838233564632747,2010-04-16
30.64,41.74,0.25,9.330060243032506,2010-04-17
31.21,43.87,0.02,9.169588719611088,2010-04-18
29.59,44.85,0.0,8.792196078857442,2010-04-19
29.04,43.86,0.0,8.566693327249483,2010-04-20
31.5,42.83,0.13,10.121832501131232,2010-04-21
30.83,42.6,0.9,11.112878990705546,2010-04-22
29.45,35.84,1.08,7.479096017407988,2010-04-23
28.51,39.68,0.09,8.04326758035514,2010-04-24
29.5,39.48,0.24,7.982441496288766,2010-04-25
29.04,39.02,0.37,7.558093510674548,2010-04-26
27.7,32.32,0.43,5.308329326257941,2010-04-27
26.02,39.95,0.01,6.581804345235906,2010-04-28
26.91,42.23,0.02,9.034072690325132,2010-04-29
27.67,42.44,0.15,9.863115586162122,2010-04-30
28.44,40.6,0.35,10.079279522108969,2010-05-01
28.99,36.17,1.09,8.948892185501915,2010-05-02
26.98,35.59,0.91,7.639206977088023,2010-05-03
27.47,40.1,0.37,8.656742421257642,2010-05-04
28.21,40.09,0.99,9.794920304238047,2010-05-05
28.77,37.71,0.43,8.362600152758974,2010-05-06
28.87,36.92,0.71,7.711389147618358,2010-05-07
28.51,39.6,0.14,7.973042703898912,2010-05-08
28.92,42.51,0.04,8.802915059106505,2010-05-09
28.92,42.72,0.54,10.336008984933006,2010-05-10
29.01,42.78,0.42,9.643975317343855,2010-05-11
29.66,42.55,0.0,8.958462304898617,2010-05-12
28.64,43.34,0.0,9.311096702991602,2010-05-13
30.15,40.42,0.29,9.058605703737724,2010-05-14
30.36,41.65,0.31,10.497799391698011,2010-05-15
29.68,42.35,0.87,9.139238121325848,2010-05-16
29.89,43.76,0.53,9.702688323458654,2010-05-17
29.41,41.49,1.3,9.633100258710442,2010-05-18
29.27,39.25,2.65,8.794909598924358,2010-05-19
28.94,37.61,1.77,7.724272086785265,2010-05-20
28.22,39.21,0.02,6.383758339490756,2010-05-21
28.3,40.18,0.03,8.156022380772177,2010-05-22
29.1,41.86,0.04,8.822967215937949,2010-05-23
29.55,42.22,0.0,9.293777127964042,2010-05-24
29.9,43.04,0.02,9.46949734923257,2010-05-25
29.92,42.55,0.97,10.338441777743016,2010-05-26
29.21,40.73,3.11,9.923945196654325,2010-05-27
29.61,37.93,1.13,8.45091099227223,2010-05-28
28.62,36.17,0.62,6.007140643380562,2010-05-29
27.52,39.96,0.0,7.088980747525005,2010-05-30
28.78,40.88,1.21,7.548951648616539,2010-05-31
27.79,31.91,6.47,6.081664547851485,2010-06-01
25.22,36.15,4.45,7.052252684672802,2010-06-02
26.44,32.64,16.64,5.296416100131723,2010-06-03
25.63,36.52,4.58,6.59520544739939,2010-06-04
26.39,33.3,3.6,6.195283428512935,2010-06-05
26.87,35.64,3.37,7.261055591034306,2010-06-06
26.15,38.13,1.45,8.639730283614421,2010-06-07
26.91,36.25,2.18,7.955893135607289,2010-06-08
26.77,33.86,2.48,6.181381942842815,2010-06-09
26.44,36.62,0.68,5.618732634776939,2010-06-10
25.94,37.24,0.12,6.736007249253637,2010-06-11
27.92,42.06,0.07,8.849332397530455,2010-06-12
28.16,39.56,0.54,9.595821615100014,2010-06-13
27.14,37.97,0.82,7.970547511451175,2010-06-14
27.29,38.69,1.13,7.144110615239772,2010-06-15
27.69,40.53,0.71,8.034205598248246,2010-06-16
27.16,36.78,6.03,8.410976533659573,2010-06-17
26.67,37.66,0.25,7.81737301340802,2010-06-18
26.5,40.16,0.78,8.527981066534524,2010-06-19
27.84,39.17,2.38,8.957579886393473,2010-06-20
28.43,37.31,1.84,7.615888102205414,2010-06-21
27.91,37.75,1.94,6.519910468130284,2010-06-22
28.35,41.84,0.4,7.720617196862306,2010-06-23
28.34,36.11,3.13,8.46289181840345,2010-06-24
25.88,33.5,11.58,5.8922361200098985,2010-06-25
26.15,30.31,8.25,3.993034967782088,2010-06-26
24.81,32.28,6.71,5.31456646370411,2010-06-27
24.78,37.09,0.28,6.365560876360109,2010-06-28
26.02,36.56,8.12,6.907101164219278,2010-06-29
26.87,35.71,2.36,6.828519192888875,2010-06-30
27.27,34.42,2.9,6.7117744757969,2010-07-01
25.78,33.53,2.37,5.136710790111097,2010-07-02
25.37,37.22,0.14,7.274629275294005,2010-07-03
25.69,38.61,0.8,7.5803093207715575,2010-07-04
26.06,33.03,17.61,5.073801230306172,2010-07-05
24.78,31.31,5.56,5.329032871319362,2010-07-06
24.08,33.9,5.89,6.475995411960116,2010-07-07
24.4,34.62,2.17,6.089409124609602,2010-07-08
23.83,33.49,10.7,5.504883985064589,2010-07-09
24.09,34.34,5.4,6.531775304125827,2010-07-10
24.27,26.89,13.25,3.5865372093158574,2010-07-11
23.1,35.4,0.01,6.21911797152971,2010-07-12
24.3,37.73,1.53,7.248362264908557,2010-07-13
25.36,37.73,2.13,8.369400458160026,2010-07-14
25.5,34.49,3.89,7.042254132010799,2010-07-15
25.32,31.69,5.39,4.6584316695800725,2010-07-16
24.01,30.74,6.96,5.111312488110294,2010-07-17
24.45,32.37,4.43,5.5205642305924645,2010-07-18
24.93,32.87,4.98,6.529871130332685,2010-07-19
25.26,31.15,6.55,5.708704193822048,2010-07-20
24.43,28.7,6.13,3.83411550918545,2010-07-21
23.44,30.93,3.49,4.967102342128379,2010-07-22
23.22,31.34,3.02,4.860169696162415,2010-07-23
23.85,30.22,6.51,4.579319095305708,2010-07-24
23.25,30.68,3.41,5.248927986783897,2010-07-25
24.18,29.32,6.33,4.487891308604971,2010-07-26
22.59,33.05,4.65,4.929007501711398,2010-07-27
23.87,29.45,7.22,4.672416705422598,2010-07-28
22.69,33.5,1.84,5.771108385315049,2010-07-29
24.74,31.01,3.3,4.925070345337567,2010-07-30
24.19,31.67,1.77,4.876004807735663,2010-07-31
23.85,32.92,1.84,4.497701718877413,2010-08-01
24.75,33.65,1.8,5.168568849271833,2010-08-02
24.21,33.64,3.4,4.304172183823281,2010-08-03
24.29,31.53,1.88,5.4201196920222605,2010-08-04
24.24,33.09,1.76,5.157558004617662,2010-08-05
24.96,33.05,2.6,4.5761968464508085,2010-08-06
24.85,33.28,2.08,4.1685028411138125,2010-08-07
25.3,31.75,2.15,4.906116005500494,2010-08-08
23.95,30.82,5.94,4.565627417786765,2010-08-09
23.91,28.6,8.13,2.1626524738047848,2010-08-10
23.15,31.11,5.53,4.369866326630119,2010-08-11
24.46,28.68,7.18,4.381663001470819,2010-08-12
23.52,29.43,9.68,3.3800262090255266,2010-08-13
22.72,30.5,4.83,4.98189994667103,2010-08-14
23.29,31.4,10.29,4.792074743463248,2010-08-15
23.71,32.56,5.56,5.40207981783947,2010-08-16
24.06,30.06,4.69,3.7349634080224465,2010-08-17
23.05,31.69,1.58,4.562590220624401,2010-08-18
22.8,32.17,1.73,4.070963178184751,2010-08-19
24.68,32.23,3.7,5.999054622218789,2010-08-20
24.55,31.73,3.67,5.0740970309586935,2010-08-21
23.58,29.61,2.68,3.196537981820639,2010-08-22
23.05,31.8,2.32,5.472881121415438,2010-08-23
24.07,30.43,6.95,5.193026628086126,2010-08-24
23.51,31.14,6.49,5.31426127554223,2010-08-25
23.51,30.42,9.81,3.8048600234538,2010-08-26
23.15,29.96,5.03,4.703003880591932,2010-08-27
24.08,29.81,9.03,3.7603346721079514,2010-08-28
22.89,32.6,0.94,5.3359872699995785,2010-08-29
23.85,31.77,5.74,3.2649779058880597,2010-08-30
24.52,27.69,11.31,4.044867992580374,2010-08-31
23.78,29.67,5.54,4.250235124410337,2010-09-01
24.06,30.06,4.86,4.832268311123146,2010-09-02
23.89,31.7,6.8,4.8611284939533235,2010-09-03
23.92,30.15,1.89,4.873797657890729,2010-09-04
23.23,31.13,5.23,4.118620123418081,2010-09-05
23.09,30.84,4.84,4.935767421039355,2010-09-06
23.0,30.75,2.03,3.5482753715471826,2010-09-07
22.86,30.51,1.82,4.874487098842691,2010-09-08
23.75,30.8,2.37,5.288241696828107,2010-09-09
22.94,30.73,2.49,4.569413366691649,2010-09-10
23.22,31.17,1.98,5.307600331825935,2010-09-11
23.71,33.36,4.83,5.690903061795642,2010-09-12
23.61,31.54,3.32,4.958500215098409,2010-09-13
24.17,32.8,1.22,5.235733602286886,2010-09-14
23.19,32.9,2.33,5.542494037913884,2010-09-15
22.09,33.07,3.43,5.095862557424347,2010-09-16
24.17,29.7,4.08,4.408406258167113,2010-09-17
23.85,29.51,4.03,4.5724220338832104,2010-09-18
23.1,32.12,3.33,5.13239552691827,2010-09-19
23.73,32.67,2.08,3.7153441722846883,2010-09-20
22.62,32.99,1.81,5.491845299207448,2010-09-21
22.81,33.84,3.12,5.415347364421559,2010-09-22
24.14,34.78,0.28,5.472467038491807,2010-09-23
23.87,34.76,0.45,5.860010692821162,2010-09-24
23.55,33.21,0.32,5.784895222137719,2010-09-25
23.17,34.66,0.25,5.967766793712442,2010-09-26
23.35,35.81,0.45,6.249533759792796,2010-09-27
24.93,31.46,1.29,4.531378029452266,2010-09-28
23.4,35.36,1.11,5.25715889970226,2010-09-29
23.65,36.74,1.27,6.225184158711623,2010-09-30
24.55,33.17,2.17,5.932977507796377,2010-10-01
24.24,35.22,0.54,5.993361278611297,2010-10-02
23.18,35.72,0.97,5.167154442976791,2010-10-03
24.49,36.07,6.56,6.463410095250399,2010-10-04
24.4,31.06,3.11,4.215858534537433,2010-10-05
23.27,31.94,4.3,4.8405164880467995,2010-10-06
23.67,31.11,6.27,4.806002094651838,2010-10-07
22.66,33.81,0.2,5.503699791030101,2010-10-08
22.98,35.5,0.3,6.23217237951917,2010-10-09
23.87,36.6,0.33,6.51755848356577,2010-10-10
25.2,33.38,0.49,5.311721897943552,2010-10-11
24.63,32.29,0.52,4.987972582330719,2010-10-12
24.64,32.27,3.67,4.814653270048186,2010-10-13
24.33,32.67,1.76,5.058631735039858,2010-10-14
23.97,35.34,0.64,5.853761690211777,2010-10-15
23.09,37.48,0.89,6.121178711088331,2010-10-16
23.07,36.85,0.38,5.537915878833963,2010-10-17
25.03,36.68,0.42,6.388941312050409,2010-10-18
24.33,35.95,0.38,5.899832877837092,2010-10-19
24.18,35.48,0.4,6.114121064560358,2010-10-20
