Date,T2M_MAX,T2M_MIN,T2M,T2MDEW,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS2M,PS,ReferenceET,Ra,EstimatedElevation_m
2009-07-10,35.91,25.27,30.42,20.25,2.23,23.41,2.53,98.21,6.768940821666817,37.93135154368786,258.1077831204352
2009-07-11,34.52,25.09,29.83,21.18,3.91,20.24,2.7,98.42,5.990672166734516,37.93506637754633,258.1077831204352
2009-07-12,36.55,24.94,30.76,20.04,1.93,25.66,2.28,98.45,7.009048104568341,37.938968723206344,258.1077831204352
2009-07-13,37.09,25.35,31.56,20.38,2.57,23.71,2.53,98.37,7.000064165666073,37.943027959717945,258.1077831204352
2009-07-14,33.66,26.28,29.57,21.11,1.71,20.54,3.47,98.37,6.480208129283343,37.94721221400215,258.1077831204352
2009-07-15,32.72,24.6,28.73,20.91,1.9,24.62,2.88,98.53,6.34005809396615,37.95148840243528,258.1077831204352
2009-07-16,36.03,24.61,30.8,19.64,0.96,24.73,2.16,98.43,6.690784246782939,37.95582227418425,258.1077831204352
2009-07-17,36.56,25.93,31.13,20.47,5.24,15.34,3.01,98.17,6.142748969774086,37.96017845626633,258.1077831204352
2009-07-18,31.56,26.05,28.63,21.43,2.06,23.73,3.34,98.37,6.275322993853402,37.96452050030476,258.1077831204352
2009-07-19,34.06,24.02,29.35,20.59,2.17,22.58,1.99,98.45,5.798192536195039,37.968810930948976,258.1077831204352
2009-07-20,36.3,25.19,31.12,19.89,3.87,25.22,2.14,98.41,6.817813754237821,37.97301129592593,258.1077831204352
2009-07-21,37.59,25.58,31.32,20.05,2.62,22.88,3.7,98.2,8.023358496507218,37.9770822176861,258.1077831204352
2009-07-22,37.81,25.68,31.36,18.41,1.15,23.25,3.66,98.2,8.42910084988931,37.98098344660537,258.1077831204352
2009-07-23,36.16,24.49,30.65,19.79,1.99,19.46,2.04,98.23,5.822146215669668,37.98467391570076,258.1077831204352
2009-07-24,37.6,25.79,31.53,20.62,4.04,24.03,2.96,98.1,7.524304935781658,37.98811179681563,258.1077831204352
2009-07-25,32.93,25.81,29.26,21.97,6.63,24.71,3.28,98.25,6.535155426910327,37.991254558226345,258.1077831204352
2009-07-26,34.42,24.91,29.82,20.62,5.81,22.0,2.26,98.31,6.021212817872992,37.99405902362019,258.1077831204352
2009-07-27,31.62,24.69,28.03,22.16,16.46,8.65,2.51,98.26,3.4262978050175668,37.996481432390354,258.1077831204352
2009-07-28,30.89,23.6,26.91,22.18,6.27,18.91,2.54,98.35,4.664458449068447,37.998477501191616,258.1077831204352
2009-07-29,32.76,23.51,28.11,22.11,5.67,22.64,2.51,98.46,5.561064331522991,38.000002486696324,258.1077831204352
2009-07-30,33.71,24.3,29.13,22.43,8.45,24.3,2.26,98.3,5.929477167307568,38.00101124948799,258.1077831204352
2009-07-31,30.02,24.66,27.01,23.39,16.17,22.34,3.01,98.32,4.963390780853728,38.001458319025886,258.1077831204352
2009-08-01,31.62,23.56,27.32,22.1,4.86,23.03,2.48,98.36,5.39455984215442,38.00129795961147,258.1077831204352
2009-08-02,33.58,23.22,28.74,21.49,3.64,20.31,1.86,98.37,5.1349855993728575,38.000484237284,258.1077831204352
2009-08-03,31.3,24.99,27.83,22.79,9.31,22.47,1.98,98.38,5.164772103811071,37.998971087569714,258.1077831204352
2009-08-04,30.49,24.54,27.39,22.47,3.44,22.14,1.58,98.42,4.876987252267728,37.996712384005946,258.1077831204352
2009-08-05,32.57,23.74,28.08,21.86,4.51,23.19,2.05,98.36,5.4988740947582935,37.99366200735859,258.1077831204352
2009-08-06,31.66,23.95,27.68,22.37,3.41,23.62,2.12,98.4,5.385467815327201,37.98977391544814,258.1077831204352
2009-08-07,32.91,23.76,28.19,22.11,3.09,21.97,2.07,98.44,5.345248220791083,37.985002213497246,258.1077831204352
2009-08-08,31.86,24.02,27.77,22.17,3.95,24.46,2.45,98.41,5.686711377295781,37.97930122490932,258.1077831204352
2009-08-09,34.03,23.9,28.67,21.9,7.7,23.64,2.88,98.19,6.207140885593185,37.972625562385915,258.1077831204352
2009-08-10,29.13,24.3,26.56,23.08,6.55,11.19,2.36,98.31,3.0666817200930625,37.9649301992873,258.1077831204352
2009-08-11,34.08,22.17,28.23,21.38,2.37,23.61,1.98,98.38,5.691449195872142,37.95617054113895,258.1077831204352
2009-08-12,33.54,23.98,28.53,21.93,2.66,9.01,2.18,98.32,3.604051309170464,37.94630249718414,258.1077831204352
2009-08-13,32.57,23.72,27.97,22.23,7.53,24.88,1.81,98.25,5.613313273504037,37.93528255188091,258.1077831204352
2009-08-14,29.63,23.46,26.72,22.71,7.44,24.72,1.62,98.32,5.0445964226904945,37.923067836239916,258.1077831204352
2009-08-15,31.71,22.65,27.4,23.09,15.61,24.33,1.56,98.34,5.144208150059658,37.90961619889779,258.1077831204352
2009-08-16,28.61,24.05,26.23,23.28,13.31,10.2,1.39,98.4,2.5680076262545803,37.89488627681927,258.1077831204352
2009-08-17,30.58,22.36,26.79,22.14,8.41,23.19,1.29,98.25,4.827464754409281,37.878837565520385,258.1077831204352
2009-08-18,31.96,23.03,27.6,22.26,6.08,22.41,1.49,98.21,4.9688482708650055,37.86143048870334,258.1077831204352
2009-08-19,30.25,23.48,26.77,22.99,7.02,23.18,1.73,98.27,4.864023151399592,37.84262646719361,258.1077831204352
2009-08-20,32.65,23.01,27.71,21.83,1.48,11.34,1.46,98.28,3.355042100795905,37.82238798706846,258.1077831204352
2009-08-21,33.13,23.31,27.99,21.79,4.28,21.86,1.66,98.26,5.173845710015753,37.800678666866716,258.1077831204352
2009-08-22,32.35,24.77,28.16,22.89,11.81,23.18,0.95,98.27,5.01363190872333,37.77746332376828,258.1077831204352
2009-08-23,32.48,24.18,27.92,22.6,5.02,20.6,2.0,98.32,5.00205944992543,37.752708038633415,258.1077831204352
2009-08-24,31.21,23.38,27.11,22.24,2.23,22.34,1.59,98.33,4.910223106367142,37.726380219791054,258.1077831204352
2009-08-25,30.68,23.75,26.51,23.15,9.81,20.7,2.36,98.31,4.652299311734757,37.6984486654669,258.1077831204352
2009-08-26,29.63,23.53,26.41,23.05,3.24,11.83,1.93,98.28,3.0541625887686212,37.66888362474272,258.1077831204352
2009-08-27,33.16,22.63,27.99,21.63,0.69,23.76,1.28,98.34,5.257591704858738,37.63765685693944,258.1077831204352
2009-08-28,33.01,23.9,28.11,22.27,2.18,20.06,3.35,98.12,5.5615901246699435,37.60474168931817,258.1077831204352
2009-08-29,28.66,23.76,26.23,23.85,10.84,16.19,2.0,98.14,3.460467992966717,37.57011307299537,258.1077831204352
2009-08-30,30.82,23.01,26.49,22.19,2.01,18.78,2.57,98.35,4.548309863906069,37.53374763696981,258.1077831204352
2009-08-31,29.86,23.0,26.17,22.83,13.47,16.73,2.32,98.44,3.8804646512229,37.49562374016199,258.1077831204352
2009-09-01,29.67,23.68,26.01,23.53,9.6,15.8,1.8,98.37,3.5602746652616513,37.45572152136872,258.1077831204352
2009-09-02,30.71,22.76,26.61,22.9,9.95,21.85,2.18,98.5,4.722112058728046,37.41402294703878,258.1077831204352
2009-09-03,30.73,23.29,26.65,21.59,0.96,16.84,0.83,98.52,3.749389030088482,37.37051185677834,258.1077831204352
2009-09-04,33.12,22.41,27.9,21.06,0.55,24.28,1.06,98.49,5.2311937437893254,37.32517400649884,258.1077831204352
2009-09-05,34.14,23.1,28.42,21.76,0.97,15.96,1.66,98.45,4.379499583833432,37.277997109122616,258.1077831204352
2009-09-06,29.04,23.82,26.12,22.32,1.82,20.35,2.19,98.57,4.440720112941395,37.228970872766624,258.1077831204352
2009-09-07,30.93,22.73,27.04,22.09,0.84,24.77,1.08,98.5,5.065787162885244,37.17808703632758,258.1077831204352
2009-09-08,34.19,23.07,28.88,21.85,1.29,24.52,1.85,98.32,5.77924392521739,37.125339402397145,258.1077831204352
2009-09-09,34.27,24.37,29.23,22.72,3.63,21.74,2.04,98.23,5.4685006445521935,37.070723867439405,258.1077831204352
2009-09-10,31.1,24.64,27.76,23.08,2.47,22.76,1.51,98.39,4.947654407976501,37.01423844916844,258.1077831204352
2009-09-11,30.99,24.54,27.8,22.38,0.85,18.14,0.83,98.42,4.010093224244125,36.95588331106805,258.1077831204352
2009-09-12,31.84,24.26,27.86,21.9,2.49,23.74,1.33,98.4,5.1911207113614255,36.895660784001215,258.1077831204352
2009-09-13,31.6,23.99,27.29,22.87,3.84,19.02,3.22,98.5,4.880773785264,36.83357538486203,258.1077831204352
2009-09-14,34.53,21.81,27.97,21.25,0.74,25.02,1.68,98.5,5.757007863060285,36.769633832228045,258.1077831204352
2009-09-15,32.55,23.61,28.17,21.64,1.12,19.16,1.06,98.48,4.389407316258009,36.70384505897683,258.1077831204352
2009-09-16,32.68,23.93,27.83,21.23,0.98,22.44,1.87,98.42,5.370433593983946,36.63622022183608,258.1077831204352
2009-09-17,34.57,22.76,28.66,21.45,1.78,23.79,1.29,98.42,5.406696663220335,36.5667727078422,258.1077831204352
2009-09-18,35.11,23.39,29.18,21.96,2.05,20.04,2.19,98.31,5.427052104483988,36.495518137688485,258.1077831204352
2009-09-19,33.77,24.89,29.03,23.46,5.53,19.83,2.43,98.27,5.1746172192460715,36.422474365949654,258.1077831204352
2009-09-20,30.17,24.51,26.95,21.67,1.97,11.98,2.28,98.41,3.631523180907166,36.34766147817549,258.1077831204352
2009-09-21,33.37,22.55,27.74,21.55,2.31,22.55,1.73,98.42,5.2489688212537,36.271101784852675,258.1077831204352
2009-09-22,33.76,23.33,28.55,21.51,1.18,24.95,1.15,98.33,5.436456845579595,36.1928198122393,258.1077831204352
2009-09-23,36.27,23.77,29.48,21.79,0.73,24.55,2.14,98.24,6.324600343282779,36.112842290083314,258.1077831204352
2009-09-24,34.66,23.62,28.87,22.17,1.47,24.47,1.9,98.34,5.837183017727357,36.031198136241386,258.1077831204352
2009-09-25,32.07,24.54,28.03,22.5,2.46,23.5,2.31,98.32,5.473116001163364,35.9479184382214,258.1077831204352
2009-09-26,34.84,23.78,28.8,22.47,1.45,24.05,2.75,98.29,6.186156881753515,35.86303643167694,258.1077831204352
2009-09-27,34.2,23.72,28.62,21.98,0.99,24.0,2.8,98.37,6.140136104726473,35.77658747588862,258.1077831204352
2009-09-28,32.71,24.31,28.17,22.01,0.16,23.98,1.83,98.42,5.494933565555103,35.68860902627238,258.1077831204352
2009-09-29,36.15,24.14,29.67,20.7,0.75,22.52,2.26,98.42,6.23500109295917,35.599140603960706,258.1077831204352
2009-09-30,35.24,23.99,29.51,20.89,0.66,24.66,1.49,98.43,5.815119469079785,35.508223762508216,258.1077831204352
2009-10-01,36.33,23.91,30.0,20.77,0.43,21.93,1.98,98.35,5.9247556720925445,35.41590205177848,258.1077831204352
2009-10-02,37.27,24.07,30.09,20.3,0.43,22.24,1.8,98.32,6.031419081648243,35.32222097907387,258.1077831204352
2009-10-03,37.93,23.29,30.51,19.38,0.1,22.55,1.62,98.25,6.0008718299892285,35.22722796757557,258.1077831204352
2009-10-04,38.5,23.47,30.58,19.37,0.12,24.28,2.12,98.19,6.839810604717066,35.13097231216573,258.1077831204352
2009-10-05,37.16,24.58,30.25,20.45,0.04,23.3,1.84,98.23,6.212758638056443,35.03350513270792,258.1077831204352
2009-10-06,37.19,24.14,30.32,20.4,0.28,22.73,1.8,98.28,6.060787865643179,34.934879324867254,258.1077831204352
2009-10-07,38.07,23.81,30.81,20.62,0.13,23.41,2.07,98.27,6.477485111280537,34.83514950855477,258.1077831204352
2009-10-08,35.36,25.02,29.68,21.68,1.28,22.65,3.03,98.26,6.502113364228222,34.73437197408574,258.1077831204352
2009-10-09,35.25,24.58,29.47,21.1,0.4,24.09,2.23,98.25,6.22317149460888,34.6326046261441,258.1077831204352
2009-10-10,37.19,23.63,30.31,19.9,1.69,23.24,2.16,98.15,6.421574447306129,34.52990692564971,258.1077831204352
2009-10-11,37.23,24.13,30.36,20.04,1.12,23.26,2.77,98.07,6.960789785519475,34.42633982962747,258.1077831204352
2009-10-12,36.94,25.15,30.76,19.48,1.16,22.55,1.76,98.1,6.064044941260672,34.321965729180924,258.1077831204352
2009-10-13,36.14,25.05,30.44,20.14,3.45,22.17,2.07,98.15,6.0970149553666655,34.21684838567497,258.1077831204352
2009-10-14,35.56,23.81,29.49,20.77,6.15,19.33,2.07,98.18,5.433152403567774,34.11105286523536,258.1077831204352
2009-10-15,31.63,24.8,28.2,20.95,0.48,20.43,1.39,98.23,4.68637602758761,34.00464547167374,258.1077831204352
2009-10-16,35.92,24.49,29.7,20.24,5.06,23.09,1.72,98.18,5.850623855769015,33.89769367794991,258.1077831204352
2009-10-17,37.38,23.63,30.06,19.81,2.33,22.95,2.25,98.06,6.477472817172753,33.79026605628316,258.1077831204352
2009-10-18,36.36,24.5,30.03,21.66,0.47,22.44,3.52,97.95,6.88765254031202,33.68243220702701,258.1077831204352
2009-10-19,36.84,24.0,29.79,20.06,0.36,22.87,3.69,97.98,7.466659530825003,33.57426268642128,258.1077831204352
2009-10-20,35.22,24.16,29.26,20.68,1.13,20.39,3.26,98.05,6.340337674112827,33.46582893333686,258.1077831204352
2009-10-21,31.29,24.51,27.69,21.17,0.08,13.26,2.18,98.3,3.961186290687304,33.35720319512845,258.1077831204352
2009-10-22,34.12,23.54,28.27,19.57,1.4,20.04,2.72,98.41,5.84717758172864,33.24845845271051,258.1077831204352
2009-10-23,35.15,23.73,29.36,19.73,0.19,19.25,1.29,98.4,4.791612720726252,33.139668344971355,258.1077831204352
2009-10-24,37.24,24.1,30.03,19.59,0.12,19.68,2.15,98.24,5.9550590607150555,33.030907092639815,258.1077831204352
2009-10-25,33.05,24.99,28.61,21.2,0.21,20.78,2.97,98.1,5.729940038853703,32.92224942171781,258.1077831204352
2009-10-26,36.24,23.69,29.7,19.76,0.14,21.73,2.42,98.02,6.1998904910870944,32.81377048659138,258.1077831204352
2009-10-27,34.9,24.51,29.21,20.75,0.42,21.41,3.41,98.15,6.486729506800452,32.70554579293069,258.1077831204352
2009-10-28,35.83,22.86,29.19,19.93,2.48,20.65,2.47,98.22,5.913284743532228,32.597651120488685,258.1077831204352
2009-10-29,33.68,23.99,28.65,20.78,3.02,20.8,2.2,98.15,5.357295258096084,32.49016244590528,258.1077831204352
2009-10-30,32.44,24.04,27.7,20.98,3.3,14.86,2.16,98.2,4.310170187383802,32.38315586562264,258.1077831204352
2009-10-31,33.26,23.92,27.95,19.46,1.99,16.52,2.93,98.27,5.398375883916676,32.27670751901404,258.1077831204352
2009-11-01,35.76,22.54,28.43,15.03,0.0,17.55,2.83,98.16,6.510363377517215,32.17089351182684,258.1077831204352
2009-11-02,35.21,21.6,27.47,9.54,0.0,21.44,2.35,98.16,6.732149103816529,32.06578984003683,258.1077831204352
2009-11-03,33.38,20.21,26.21,7.26,0.0,21.83,1.92,98.26,5.973014012656828,31.961472314208528,258.1077831204352
2009-11-04,37.46,21.22,28.88,5.65,0.0,22.45,1.82,98.23,6.431576557737249,31.858016484453042,258.1077831204352
2009-11-05,37.18,20.99,28.65,9.51,0.0,21.0,1.11,98.28,5.050716844050647,31.75549756607135,258.1077831204352
2009-11-06,38.12,23.24,30.44,10.0,0.0,22.11,1.03,98.07,5.119502645164749,31.653990365967875,258.1077831204352
2009-11-07,38.46,22.62,30.2,10.26,0.0,22.73,1.37,98.03,5.757380929159643,31.553569209915775,258.1077831204352
2009-11-08,38.07,22.28,30.09,13.11,0.0,21.98,1.28,98.08,5.453102871823208,31.454307870751077,258.1077831204352
2009-11-09,36.78,23.1,29.71,18.28,0.01,21.1,2.42,98.22,6.265486896853199,31.356279497569993,258.1077831204352
2009-11-10,35.3,23.82,29.4,18.19,0.01,21.34,2.22,98.2,5.917752612197276,31.25955654599915,258.1077831204352
2009-11-11,38.15,21.99,29.43,9.0,0.0,22.75,2.24,98.02,7.080478371705921,31.164210709605054,258.1077831204352
2009-11-12,38.2,20.82,29.4,7.69,0.0,22.88,2.04,98.0,6.742959736445229,31.07031285250506,258.1077831204352
2009-11-13,37.98,20.7,28.78,7.45,0.0,22.95,2.17,98.1,6.965809915011455,30.97793294323827,258.1077831204352
2009-11-14,37.9,20.95,29.19,10.2,0.03,21.05,1.27,98.15,5.285427408908123,30.88713998995062,258.1077831204352
2009-11-15,36.21,22.8,28.68,14.05,0.06,18.15,2.14,98.21,5.9384207506401605,30.79800197694489,258.1077831204352
2009-11-16,32.73,20.65,26.27,7.7,0.0,17.69,2.44,98.37,6.078832287659448,30.710585802641994,258.1077831204352
2009-11-17,32.73,18.4,24.78,3.68,0.0,19.59,3.13,98.45,7.262296071101424,30.624957218996492,258.1077831204352
2009-11-18,31.62,18.21,23.9,4.17,0.0,17.37,3.09,98.6,6.83679301687529,30.541180772404967,258.1077831204352
2009-11-19,32.25,16.82,23.5,2.3,0.0,20.39,2.79,98.57,6.857679433241656,30.459319746142643,258.1077831204352
2009-11-20,33.22,15.55,23.54,1.21,0.0,21.45,2.94,98.68,7.281837169045179,30.379436104359623,258.1077831204352
2009-11-21,33.25,17.48,24.35,4.27,0.0,21.35,3.34,98.65,7.643478741870461,30.301590437664714,258.1077831204352
2009-11-22,33.52,16.42,24.07,2.72,0.0,20.64,2.56,98.58,6.726855214827197,30.225841910321247,258.1077831204352
2009-11-23,33.81,16.07,24.73,2.69,0.0,19.22,2.34,98.46,6.290456970918303,30.15224820907605,258.1077831204352
2009-11-24,35.07,18.56,26.15,7.0,0.0,20.74,2.94,98.43,7.256248436211901,30.080865493639546,258.1077831204352
2009-11-25,34.27,18.44,25.64,6.15,0.0,21.03,3.31,98.51,7.623381910628996,30.011748348831834,258.1077831204352
2009-11-26,33.69,17.54,24.88,4.21,0.0,19.99,2.76,98.52,6.879650941794259,29.944949738406677,258.1077831204352
2009-11-27,33.62,16.77,24.48,4.64,0.0,21.03,2.57,98.46,6.6326784113145365,29.880520960562766,258.1077831204352
2009-11-28,32.9,16.56,24.07,3.78,0.0,20.1,2.87,98.53,6.850611697673463,29.818511605148974,258.1077831204352
2009-11-29,32.6,16.03,23.63,3.16,0.0,18.32,3.01,98.52,6.8707375034905676,29.75896951256779,258.1077831204352
2009-11-30,32.81,16.45,23.75,2.88,0.0,17.34,2.99,98.47,6.885463544834722,29.70194073437935,258.1077831204352
2009-12-01,33.2,16.1,23.46,1.11,0.0,20.06,2.98,98.49,7.253117666223765,29.647469495606035,258.1077831204352
2009-12-02,33.27,15.6,23.36,0.34,0.0,21.01,3.25,98.45,7.670930888812181,29.59559815873619,258.1077831204352
2009-12-03,33.65,15.32,23.47,-0.72,0.0,19.97,3.14,98.48,7.5957835836130725,29.54636718942374,258.1077831204352
2009-12-04,33.43,14.85,23.05,-1.44,0.0,21.68,3.08,98.51,7.592681588749874,29.499815123879113,258.1077831204352
2009-12-05,34.0,14.78,23.45,-1.52,0.0,21.42,2.76,98.49,7.227351444576323,29.455978537945853,258.1077831204352
2009-12-06,33.84,15.85,23.8,-1.2,0.0,21.58,2.84,98.41,7.33442040288981,29.414892017856292,258.1077831204352
2009-12-07,34.07,15.72,23.85,-0.13,0.0,21.66,3.04,98.33,7.5986681944057795,29.37658813265852,258.1077831204352
2009-12-08,34.15,15.58,23.94,-0.31,0.0,21.56,2.75,98.4,7.196452678639019,29.34109740830717,258.1077831204352
2009-12-09,33.37,16.34,23.91,-0.17,0.0,20.43,2.77,98.42,7.0362314806458786,29.30844830340925,258.1077831204352
2009-12-10,33.39,16.68,24.26,1.18,0.0,20.46,2.65,98.41,6.798473331910695,29.278667186616705,258.1077831204352
2009-12-11,33.88,17.84,24.99,1.03,0.0,19.9,2.44,98.31,6.596114720413928,29.251778315657113,258.1077831204352
2009-12-12,34.63,19.19,26.42,1.17,0.0,20.95,1.99,98.23,6.052467494511905,29.227803817994282,258.1077831204352
2009-12-13,34.05,19.12,26.64,7.4,0.0,14.36,1.86,98.23,5.062581183152688,29.206763673110608,258.1077831204352
2009-12-14,35.34,21.55,28.61,14.87,0.0,17.6,1.08,98.27,4.235217647117797,29.18867569640407,258.1077831204352
2009-12-15,35.35,22.06,28.01,7.84,0.0,19.94,2.78,98.4,7.069953402771229,29.173555524692695,258.1077831204352
2009-12-16,35.81,20.63,27.59,6.79,0.0,17.97,3.25,98.41,7.627851800689506,29.161416603320784,258.1077831204352
2009-12-17,32.48,20.5,25.83,5.05,0.0,17.12,3.09,98.43,6.89277726623392,29.15227017486173,258.1077831204352
2009-12-18,36.31,20.08,26.96,4.44,0.0,21.27,2.98,98.32,7.810459175292334,29.146125269413375,258.1077831204352
2009-12-19,35.4,17.59,25.62,1.75,0.0,21.37,2.63,98.3,7.157844294085832,29.142988696483055,258.1077831204352
2009-12-20,36.08,17.2,25.78,-0.12,0.0,19.64,2.18,98.35,6.522412843949979,29.1428650384605,258.1077831204352
2009-12-21,36.05,16.96,25.63,-0.8,0.0,21.07,2.47,98.48,7.0883976635961154,29.145756645678233,258.1077831204352
2009-12-22,36.01,16.95,25.32,-2.91,0.0,21.64,2.31,98.57,6.937893921461111,29.151663633060267,258.1077831204352
2009-12-23,35.7,16.56,24.95,-3.74,0.0,19.92,3.2,98.46,8.2553038621454,29.160583878361287,258.1077831204352
2009-12-24,34.07,16.61,23.96,-3.06,0.0,19.24,3.15,98.49,7.834858952840702,29.17251302199984,258.1077831204352
2009-12-25,34.37,15.52,23.84,-1.82,0.0,21.24,2.94,98.56,7.56893828386277,29.187444468490437,258.1077831204352
2009-12-26,33.68,14.73,23.1,-4.29,0.0,21.4,2.94,98.58,7.528748745592306,29.20536938948081,258.1077831204352
2009-12-27,34.05,14.63,23.25,-4.26,0.0,21.56,2.8,98.51,7.397262909926851,29.226276728401682,258.1077831204352
2009-12-28,34.45,15.48,23.82,-3.51,0.0,21.79,3.02,98.43,7.7988872460889,29.250153206737988,258.1077831204352
2009-12-29,34.08,15.47,23.7,-2.96,0.0,21.12,3.56,98.43,8.401940864942734,29.27698333193123,258.1077831204352
2009-12-30,33.07,15.25,23.1,-2.49,0.0,20.55,3.61,98.43,8.182821052261156,29.306749406924133,258.1077831204352
2009-12-31,33.02,15.95,23.2,-1.8,0.0,20.32,3.4,98.51,7.923183855375517,29.33943154135941,258.1077831204352
2010-01-01,32.4,14.36,22.71,-2.81,0.0,21.22,3.05,98.52,7.309357792834401,29.375007664445558,258.1077831204352
2010-01-02,33.17,14.11,22.5,-5.29,0.0,21.25,3.22,98.54,7.862466451843788,29.413453539503088,258.1077831204352
2010-01-03,32.67,13.12,21.94,-4.87,0.0,21.89,3.44,98.55,8.008211024979778,29.45474278020553,258.1077831204352
2010-01-04,32.33,13.16,21.74,-5.0,0.0,21.86,2.97,98.49,7.343645686579406,29.49884686852951,258.1077831204352
2010-01-05,32.41,13.5,22.29,-4.34,0.0,21.67,2.69,98.41,6.9088651431545935,29.545735174429073,258.1077831204352
2010-01-06,33.37,14.7,23.32,-3.69,0.0,20.7,2.04,98.35,6.056728169509994,29.59537497724865,258.1077831204352
2010-01-07,34.25,15.07,23.8,-3.58,0.0,20.74,1.71,98.36,5.643342340402362,29.64773148889012,258.1077831204352
2010-01-08,34.34,15.53,23.9,-3.79,0.0,21.75,1.99,98.36,6.211813342733936,29.70276787874788,258.1077831204352
2010-01-09,34.22,16.63,23.86,-3.4,0.0,21.68,2.5,98.31,7.095296633504338,29.76044530042634,258.1077831204352
2010-01-10,34.28,15.21,23.9,-3.86,0.0,21.63,2.73,98.33,7.350319058615425,29.82072292025295,258.1077831204352
2010-01-11,34.64,15.78,24.47,-3.69,0.0,21.49,3.02,98.43,7.82925864501867,29.883557947599222,258.1077831204352
2010-01-12,34.75,16.32,24.39,-2.28,0.0,21.77,3.44,98.45,8.481368785128488,29.94890566702098,258.1077831204352
2010-01-13,35.26,15.85,24.27,-2.98,0.0,21.89,2.94,98.43,7.928521553700273,30.0167194722277,258.1077831204352
2010-01-14,34.77,15.74,24.22,-3.1,0.0,20.87,2.52,98.46,7.117537617797687,30.086950901889388,258.1077831204352
2010-01-15,35.08,15.89,24.43,-3.03,0.0,22.61,2.48,98.55,7.205972447383694,30.159549677287323,258.1077831204352
2010-01-16,34.85,15.63,24.23,-4.81,0.0,22.67,2.9,98.6,7.864043081453597,30.234463741813478,258.1077831204352
2010-01-17,33.65,15.38,23.37,-4.16,0.0,22.44,3.66,98.7,8.666371181917667,30.311639302320607,258.1077831204352
2010-01-18,31.26,13.91,21.54,-3.51,0.0,21.23,4.06,98.78,8.417725929465911,30.391020872323214,258.1077831204352
2010-01-19,30.69,12.3,20.62,-4.48,0.0,22.86,3.9,98.79,8.163587691689486,30.47255131704637,258.1077831204352
2010-01-20,31.83,12.56,21.32,-4.78,0.0,23.03,3.91,98.65,8.488399643949943,30.55617190031697,258.1077831204352
2010-01-21,33.1,13.76,22.56,-4.08,0.0,22.85,3.59,98.64,8.408287214723124,30.641822333288886,258.1077831204352
2010-01-22,33.14,13.41,22.32,-5.3,0.0,23.06,3.18,98.57,7.966680861846065,30.72944082499002,258.1077831204352
2010-01-23,33.73,14.42,23.09,-5.14,0.0,23.07,2.91,98.41,7.730950320143308,30.818964134676264,258.1077831204352
2010-01-24,34.35,15.92,24.4,-3.79,0.0,22.18,2.49,98.25,7.12332989751601,30.91032762597369,258.1077831204352
2010-01-25,35.3,18.41,26.34,-2.65,0.0,19.0,1.76,98.13,5.8564706213087865,31.003465322786496,258.1077831204352
2010-01-26,35.91,21.28,27.27,-2.59,0.0,17.99,2.43,98.15,7.197614606854658,31.098309966944672,258.1077831204352
2010-01-27,36.53,19.8,27.13,-3.23,0.0,22.68,2.53,98.22,7.663258310686859,31.194793077561158,258.1077831204352
2010-01-28,37.96,19.33,28.19,-1.82,0.0,19.42,2.78,98.21,8.011381080108324,31.292845012064454,258.1077831204352
2010-01-29,34.53,22.05,27.23,-0.64,0.0,21.17,3.44,98.22,8.642963944757176,31.39239502886833,258.1077831204352
2010-01-30,35.42,18.93,26.2,-2.38,0.0,23.02,3.48,98.33,8.926145086055028,31.493371351636178,258.1077831204352
2010-01-31,34.97,17.0,25.16,-3.2,0.0,23.92,3.25,98.38,8.53551759574315,31.595701235093234,258.1077831204352
2010-02-01,34.78,16.74,25.01,-3.82,0.0,23.79,3.84,98.49,9.294177987196955,31.69931103233559,258.1077831204352
2010-02-02,35.87,17.09,25.24,-5.45,0.0,21.43,4.05,98.47,9.9130602019199,31.804126263580518,258.1077831204352
2010-02-03,35.86,18.94,25.98,-4.09,0.0,23.22,3.1,98.46,8.651364542347128,31.910071686298327,258.1077831204352
2010-02-04,36.57,18.62,26.66,-2.64,0.0,22.39,4.01,98.46,9.933856452253538,32.01707136666169,258.1077831204352
2010-02-05,35.66,19.4,26.63,-0.59,0.0,18.56,4.03,98.53,9.436960570824306,32.12504875224373,258.1077831204352
2010-02-06,32.53,18.27,24.68,0.78,0.0,21.01,4.02,98.45,8.651750936839314,32.233926745892255,258.1077831204352
2010-02-07,33.55,17.07,24.56,-0.95,0.0,23.48,3.32,98.4,8.268109574414245,32.34362778070318,258.1077831204352
2010-02-08,34.06,15.6,24.1,-5.04,0.0,24.26,2.97,98.31,8.071685885201864,32.454073896011636,258.1077831204352
2010-02-09,35.12,15.3,25.09,-6.42,0.0,25.01,1.91,98.2,6.6335716018577955,32.56518681431591,258.1077831204352
2010-02-10,36.61,17.23,26.31,-6.54,0.0,24.22,1.65,98.13,6.289404951493592,32.67688801904469,258.1077831204352
2010-02-11,36.93,19.03,27.4,-5.14,0.0,23.91,1.86,98.05,6.7121745570682965,32.78909883307475,258.1077831204352
2010-02-12,37.67,20.11,28.39,-4.3,0.0,23.36,1.12,98.09,5.2940054287211415,32.90174049790237,258.1077831204352
2010-02-13,37.41,21.47,29.03,0.44,0.0,16.46,1.55,98.25,5.667273995564242,33.014734253368,258.1077831204352
